,Afghanistan,Africa,Albania,Algeria,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Asia,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Bonaire Sint Eustatius and Saba,Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei,Bulgaria,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Cape Verde,Cayman Islands,Central African Republic,Chad,Chile,China,Colombia,Comoros,Congo,Cook Islands,Costa Rica,Cote d'Ivoire,Croatia,Cuba,Curacao,Cyprus,Czechia,Democratic Republic of Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Europe,European Union,Faeroe Islands,Falkland Islands,Fiji,Finland,France,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guatemala,Guernsey,Guinea,Guinea-Bissau,Guyana,Haiti,High income,Honduras,Hong Kong,Hungary,Iceland,India,Indonesia,International,Iran,Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jersey,Jordan,Kazakhstan,Kenya,Kiribati,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Low income,Lower middle income,Luxembourg,Macao,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Mauritania,Mauritius,Mexico,Micronesia (country),Moldova,Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,North America,North Macedonia,Northern Cyprus,Norway,Oceania,Oman,Pakistan,Palau,Palestine,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Pitcairn,Poland,Portugal,Qatar,Romania,Russia,Rwanda,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Sint Maarten (Dutch part),Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South America,South Korea,South Sudan,Spain,Sri Lanka,Sudan,Suriname,Sweden,Switzerland,Syria,Taiwan,Tajikistan,Tanzania,Thailand,Timor,Togo,Tokelau,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,Upper middle income,Uruguay,Uzbekistan,Vanuatu,Vatican,Venezuela,Vietnam,Wallis and Futuna,World,Yemen,Zambia,Zimbabwe
632,,416714.0,9911.0,,,,,,267711.0,,165.0,21233650.0,310453.0,24555.0,58256.0,,3464.0,,1565.0,,26442.0,5875.0,,,,35438.0,,,,1792645.0,,,10007.0,,,196792.0,,165265.0,,,,,149060.0,3675000.0,,,,,,34109.0,6984.0,239826.0,32.0,,14258.0,,,,,8762.0,39850.0,,,,,4401.0,,33220.0,1739216.0,939910.0,,,,,237430.0,,,,,241351.0,,,27978.0,,,96263.0,,18963.0,,,,4268099.0,,37312.0,,,10413980.0,2563796.0,,,,8981.0,,34945.0,235079.0,,,,3739.0,77559.0,46588.0,,15886.0,,6559.0,,9083.0,2444.0,,,,334.0,9164.0,226367.0,15622519.0,990.0,,,9289.0,291867.0,134.0,,1179.0,,,,758831.0,,5421.0,,1166.0,,,,,,,,172590.0,,,50990.0,,,,,2451515.0,,,14771.0,361443.0,,,,32240.0,22926.0,,,195736.0,,,40154.0,,,19985.0,,,,,507.0,,,,,44388.0,,21002.0,,,33749.0,,9090.0,12799.0,,,26705.0,2593199.0,1028385.0,,,250356.0,,3129.0,,37711.0,,285995.0,,,,,,,,4952.0,42183.0,486569.0,,,,,159004.0,61923.0,72376.0,968038.0,8678752.0,33129.0,,,,,789338.0,,28795737.0,,,30855.0
633,,1322709.0,,,,,,,298042.0,,108.0,13947889.0,218706.0,11544.0,65861.0,,4393.0,,1711.0,,40351.0,,,,,9839.0,,,,1090150.0,,,2466.0,,,166675.0,,71288.0,,,,,2725.0,3222000.0,,,,,,40861.0,3371.0,177338.0,535.0,,3023.0,,,,,10668.0,4971.0,,,,,3450.0,,12717.0,995328.0,626449.0,,,,,165690.0,,,,,100451.0,,30.0,29813.0,,,45074.0,,,,,,2489232.0,,39101.0,,,4502882.0,637352.0,,,,8615.0,,14684.0,204954.0,,,,17397.0,77246.0,45763.0,,15722.0,,2022.0,,6022.0,988.0,,,,0.0,1354.0,21084.0,10581591.0,926.0,,,8367.0,277853.0,789.0,,591.0,,,,612781.0,,,,,2905.0,,,,,,,216725.0,,,51878.0,,,,,1612212.0,,,1835.0,270584.0,,,,390.0,11915.0,,10430.0,409304.0,,,2207.0,,,16716.0,176373.0,,,,828.0,,,,,85731.0,,,,,30024.0,,1238.0,2495.0,,,,2167705.0,528365.0,,,223613.0,,1304.0,,22904.0,,,,,,,,,,0.0,40610.0,261628.0,,,,,64221.0,71886.0,71414.0,660569.0,7224520.0,588.0,243209.0,,,,783998.0,,20316427.0,,,21309.0
634,,902429.0,,,,,,,179132.0,,51.0,14283570.0,144965.0,2565.0,56355.0,,8065.0,678686.0,824.0,,1248.0,,,,,4849.0,,,,512740.0,,,1512.0,,,125490.0,,66155.0,,,,,419.0,2513000.0,302744.0,,,,,24246.0,664.0,129372.0,,,2142.0,,,,,5440.0,1593.0,,,,,2009.0,,29142.0,1108489.0,646291.0,,,,33295.0,25347.0,,,,19785.0,56713.0,,,570.0,,,29757.0,,,,,,5058344.0,,23648.0,,,3635047.0,777685.0,,,,5200.0,,47755.0,127302.0,,,,16235.0,48899.0,13170.0,,16485.0,,10938.0,,1681.0,6299.0,,,,0.0,243.0,447781.0,7718364.0,81.0,,,2037.0,283166.0,,,40.0,,,,291192.0,,,,,1568.0,,,,,,,102301.0,,,24902.0,,,,,989693.0,,,90.0,169867.0,,,,7968.0,5062.0,,,325771.0,,,,,6704.0,11030.0,96374.0,,,,,,,,,150721.0,,,,,19871.0,,1568.0,997.0,,,,1327786.0,49750.0,,,148306.0,,,,3230.0,,,,,,,,,,4532.0,,198481.0,,,,,37153.0,,41523.0,399981.0,5557345.0,538.0,,,,,865526.0,,18781834.0,,,16203.0
635,,2764373.0,,,,,,,155001.0,,93.0,37859507.0,302732.0,10817.0,630.0,,6564.0,659157.0,1641.0,,14520.0,,,,,48999.0,,,,1276613.0,,,5209.0,,,141635.0,,126370.0,,,,,198923.0,2983000.0,254984.0,,,,,13997.0,5125.0,237787.0,,,10043.0,,7162.0,,,29893.0,48305.0,,47126.0,,,1639.0,,24319.0,1466679.0,888464.0,170.0,,,,156804.0,,,,11421.0,152000.0,,,25104.0,,,74792.0,,,,,,5914196.0,,26750.0,,,12982370.0,2733710.0,,,,7084.0,,39455.0,221900.0,,1562377.0,,22418.0,30809.0,0.0,,9684.0,,11024.0,,6492.0,17481.0,,,,27.0,7351.0,43748.0,33503855.0,710.0,,,964.0,337544.0,,,1826.0,,,,179886.0,,4817.0,,1278.0,667.0,,,,,,,312874.0,,,41058.0,,,,,2048564.0,,,10284.0,343790.0,,,,29865.0,699.0,,,205308.0,427399.0,,,35734.0,,17896.0,326788.0,,,,,,,,,129081.0,,,,,,,4391.0,6160.0,,,171932.0,3889478.0,1126410.0,,69223.0,40648.0,,,,26587.0,,333254.0,,,,,,,,1751.0,,465498.0,,,,,119378.0,,58096.0,1001652.0,8910592.0,29539.0,,,,,862259.0,,48372391.0,,3252.0,28686.0
636,,1128359.0,8863.0,,,,,,243269.0,,155.0,16550638.0,330962.0,18804.0,,,6204.0,489664.0,1379.0,,23093.0,,,,,39900.0,,,,1844715.0,,,7969.0,,,117863.0,,77758.0,,,,,233534.0,2869000.0,,,,,,,6207.0,252292.0,,,832.0,,7530.0,,,30976.0,107232.0,,,,,3415.0,,51372.0,4135204.0,3732563.0,162.0,,,,164466.0,,,,13891.0,223977.0,,,22074.0,,,76554.0,,,,,,9060692.0,,21942.0,,,4470545.0,1245837.0,,,,5905.0,,8788.0,202154.0,12598.0,1520225.0,,17596.0,80993.0,51364.0,,15642.0,,13853.0,,6560.0,38681.0,,,,92.0,7232.0,124316.0,10527035.0,2208.0,,,,343781.0,,,,,,,502268.0,,4141.0,,1029.0,2978.0,,,,,,,208090.0,,,44905.0,,,,,2086923.0,,,13356.0,481793.0,,975361.0,,,4506.0,,,237497.0,380456.0,,27506.0,,,42648.0,76800.0,,,,,,,,,115696.0,,,,,,,4181.0,8829.0,,,,2732595.0,945254.0,,85345.0,93662.0,,2201.0,,25780.0,,327951.0,,,,,,,,10774.0,51779.0,428209.0,,,,,132246.0,90560.0,65385.0,1101975.0,7403469.0,24247.0,249742.0,,,,1058010.0,,27115512.0,,8802.0,26535.0
637,,368761.0,8553.0,,,,,,295530.0,,153.0,23833943.0,307852.0,21540.0,,,7644.0,6758992.0,1980.0,,44039.0,5470.0,,,,39901.0,,,,1702924.0,,,9006.0,,,100475.0,,98050.0,,,,,221893.0,2867000.0,,,,,,,8648.0,216411.0,426.0,,11173.0,,7083.0,,,29463.0,68064.0,,,,,2684.0,,49612.0,1834889.0,1040241.0,,,,32166.0,196510.0,,,,,251952.0,,19.0,23153.0,,,69849.0,,,,,,5494113.0,,23633.0,,,6447804.0,2049125.0,,,,6917.0,,78135.0,197179.0,,1160836.0,,16098.0,81414.0,47309.0,,13430.0,,11594.0,,7965.0,21305.0,,,,20.0,7463.0,400221.0,18039601.0,1395.0,,,,355310.0,,,,,,,648293.0,,,,1075.0,2379.0,,,,,,,286145.0,,,41230.0,,,,,2322630.0,5196.0,,27442.0,349082.0,,,,,5584.0,,,309167.0,405836.0,,26805.0,,6350.0,61115.0,310981.0,,,,,,,,,104021.0,,20489.0,,,26911.0,,4095.0,7526.0,,17966.0,,2903976.0,754857.0,,61721.0,75708.0,,1376.0,,30633.0,,350140.0,,,,,,,,10001.0,,,,,,,126003.0,54675.0,65632.0,1106612.0,7679346.0,24152.0,286282.0,,,,1012127.0,,31613281.0,,8996.0,30248.0
638,,1865362.0,8824.0,,,,,,262607.0,,118.0,19936830.0,340206.0,21384.0,68676.0,,7975.0,,1967.0,,29226.0,,,,,20467.0,,,,1870268.0,,,8906.0,,,82078.0,,95650.0,,,,,200893.0,2531000.0,,,,,,55810.0,8770.0,287863.0,,,12206.0,,5171.0,,,30378.0,55454.0,,59214.0,,,2800.0,,43675.0,2388039.0,920780.0,,,,26306.0,162378.0,,,,,244617.0,,23.0,21852.0,,,73774.0,,,,,,6473613.0,,30293.0,,,6732827.0,1956381.0,,,,9628.0,,99018.0,203941.0,,1120794.0,,26015.0,73680.0,49846.0,,15913.0,,10913.0,,8194.0,20536.0,,,,8.0,9071.0,544491.0,14264689.0,1454.0,4883.0,,,343344.0,1283.0,,,,,,673520.0,,,,1093.0,2205.0,,,,,,,289381.0,,,46623.0,,,,,2378329.0,3120.0,,27218.0,386829.0,,,,25448.0,18104.0,,,312298.0,453519.0,,,,4040.0,61829.0,282724.0,,,,1798.0,67.0,,,,119513.0,,20471.0,,,23158.0,,4791.0,8570.0,,,,2745727.0,883696.0,,69686.0,61403.0,,3636.0,,27973.0,,439468.0,,,,,,,,7694.0,,,,,,,129533.0,34365.0,937033.0,1128182.0,8418323.0,20104.0,276625.0,,,,722989.0,,29701116.0,,11190.0,35255.0
639,,438977.0,7733.0,,,,,,307686.0,,176.0,14065436.0,325998.0,24385.0,68732.0,,4491.0,,1902.0,,29412.0,,,,,20468.0,,,,2010073.0,,,7062.0,,,59887.0,,97229.0,,,,,182646.0,754000.0,,,,,,63024.0,,151628.0,,,12998.0,,,,,27165.0,79735.0,,,,,2256.0,,11494.0,1658934.0,858717.0,,,,29753.0,219324.0,,,,,127462.0,,18.0,22013.0,,,80058.0,,,,,,4758444.0,,15594.0,,,6778692.0,1719337.0,,,,7024.0,,55330.0,176574.0,,,,2717.0,79369.0,49260.0,,14831.0,,6892.0,,8767.0,9712.0,,,,28.0,8778.0,193753.0,11782171.0,1959.0,4622.0,,,248976.0,,,,,,,,,4859.0,,643.0,2439.0,,,,,,,,,,47930.0,,,,,2302946.0,4302.0,,9890.0,373928.0,,,,,,,,284226.0,,,,,7240.0,61901.0,368577.0,25338.0,,,,,,,,54282.0,,,,,32959.0,,7433.0,6812.0,,,,3753082.0,1096659.0,,,64875.0,,2212.0,,32686.0,,396309.0,,,,,,,,7615.0,,430131.0,,,,,128070.0,69082.0,226381.0,1249522.0,5858935.0,20617.0,,,,,770661.0,,22593303.0,,8924.0,29315.0
640,,1122980.0,6934.0,,,,,,320152.0,,2.0,14386755.0,210672.0,12018.0,60630.0,,6297.0,,1299.0,,29423.0,,,,,3643.0,,,,1051719.0,,,2283.0,,,46316.0,,56928.0,,,,,8428.0,755000.0,,,,,,37073.0,,72539.0,489.0,,2357.0,,,,,11421.0,4996.0,,,,,2161.0,,,1277910.0,529383.0,,,,48460.0,137562.0,,,,,32249.0,,,24372.0,,,42718.0,,,,,5217.0,2437850.0,,22663.0,,,7800286.0,1471362.0,,,,5403.0,4.0,27324.0,150260.0,,,,14503.0,71403.0,49644.0,,14154.0,,2085.0,,4685.0,1145.0,,,,0.0,1145.0,3289.0,13390457.0,872.0,,,3289.0,223601.0,,,,,,,,,2058.0,,482.0,2555.0,,,,,,,,,,50412.0,,,,,1445185.0,,,450.0,261084.0,,,,,,,,570693.0,,,13550.0,,2132.0,45682.0,348787.0,,,,,,,,,101384.0,,,,,27233.0,,1352.0,1073.0,,,,1960634.0,530403.0,,,78716.0,,222.0,,17655.0,,,,,,,,,,7057.0,40483.0,234194.0,,,,,52990.0,,259918.0,613812.0,4622952.0,781.0,,,,,979093.0,,20454548.0,,13181.0,19865.0
641,,517209.0,,,,,,,196482.0,,,19736502.0,138143.0,2244.0,52949.0,,6715.0,,1020.0,,1119.0,,,,,3899.0,,,,379883.0,,,470.0,,,32358.0,,47315.0,,,,,949.0,730000.0,,,,,,32521.0,,33164.0,,,1362.0,,,,,3805.0,1612.0,,,,,664.0,,,1002743.0,438154.0,,,,,18196.0,,,,4579.0,13883.0,,,390.0,,,32834.0,,,,,,4451686.0,,12754.0,,,5151203.0,1073438.0,,,,6281.0,1.0,89552.0,85950.0,,,,18288.0,43126.0,13303.0,,17485.0,,3584.0,,2071.0,9552.0,,,,0.0,437.0,52226.0,15390964.0,52.0,,,1877.0,217919.0,772.0,,,,,,,,900.0,,93.0,1111.0,,,,,,,26419.0,,,27188.0,,,,,602687.0,,,19.0,165331.0,,,,,54444.0,,,480653.0,,,46300.0,,2719.0,0.0,135498.0,,,,246.0,,,,,170440.0,,,,,22439.0,,1510.0,45.0,,,,1063908.0,36890.0,,,47157.0,,,,3409.0,,,,,,,,,,3878.0,33577.0,173855.0,,,,,33924.0,,135173.0,357137.0,3193504.0,430.0,,,,,858212.0,,23088380.0,,,15753.0
642,,125013.0,,,,,,,152385.0,,,16136120.0,185229.0,13188.0,1061.0,,8373.0,589436.0,1235.0,,14077.0,,,,,41420.0,,,,1101484.0,,,6199.0,,,28719.0,,110220.0,,,,,170882.0,873000.0,,,,,,23828.0,,131417.0,,,9530.0,,4873.0,,,22763.0,38880.0,,64284.0,,,1721.0,,28712.0,1532742.0,1102872.0,,,,,146082.0,,,,8528.0,95544.0,,,19835.0,,,80044.0,,,,,,4859573.0,,17711.0,,,4924856.0,774115.0,,,,12471.0,79.0,68810.0,175139.0,,1313026.0,,25053.0,25989.0,12547.0,,4498.0,,10025.0,,5677.0,19180.0,,,,19.0,7222.0,29516.0,12721366.0,521.0,,,804.0,236345.0,1026.0,,,,,,,,2921.0,,923.0,725.0,,,,,,,120548.0,,,56237.0,,,,,2400664.0,,,4772.0,241466.0,,,,19780.0,3665.0,,,263620.0,398206.0,,288652.0,,9752.0,83200.0,91922.0,,,,,,,,,162128.0,,,,,,,3259.0,5008.0,,,,2223162.0,235739.0,,35906.0,17269.0,,,,25044.0,,261631.0,,,,,,,,2625.0,46496.0,411865.0,,,,,100331.0,31923.0,190885.0,952805.0,5048712.0,25024.0,,,,,1473387.0,,22659167.0,,,12626.0
643,,640311.0,6828.0,,,,,,192743.0,,203.0,27086645.0,349856.0,23732.0,57572.0,,7663.0,552999.0,1236.0,,19562.0,,,,,22907.0,,,,1558881.0,,,7405.0,,,6742.0,,78151.0,,,,,169015.0,864000.0,,,,,,40033.0,7569.0,195492.0,,,9369.0,,8394.0,,,29715.0,44376.0,,64799.0,,,2156.0,,16204.0,1745747.0,1019477.0,,,,,157634.0,,,,,182453.0,,,19278.0,,,89281.0,,,,,,5736435.0,,14026.0,,,7048921.0,1365525.0,,,,15769.0,1.0,54048.0,165984.0,,1519865.0,,19215.0,67286.0,49041.0,,8790.0,,10969.0,,7218.0,10356.0,,,,0.0,6537.0,65696.0,13252992.0,1415.0,,,7285.0,234452.0,904.0,,,,,,,,,,705.0,2222.0,,,,,,,132896.0,,,64190.0,,,,,1462743.0,,,9325.0,574114.0,,1110424.0,,18925.0,3666.0,,,294224.0,1000085.0,,,,5245.0,60470.0,254243.0,,,,,,,,,149264.0,,,,,,,3063.0,7585.0,,,,2340343.0,809949.0,,307868.0,82798.0,,2337.0,,24433.0,,200727.0,,,,,,,,11450.0,38702.0,332665.0,,,,,117234.0,44793.0,226019.0,988689.0,14794688.0,23644.0,229895.0,,,,1185527.0,,33849903.0,,,36106.0
644,,657774.0,6551.0,,,,,,252996.0,,243.0,14006737.0,335452.0,28101.0,45948.0,,7043.0,599974.0,1337.0,,41656.0,,,,,21238.0,,,,1764602.0,,,7179.0,,,584.0,,131541.0,,,,,154304.0,954000.0,,,,,,156394.0,7238.0,239397.0,454.0,,10349.0,,9940.0,,,28856.0,46458.0,,53698.0,,,2004.0,,38109.0,2025342.0,884157.0,,,,,186184.0,,,,,204449.0,,54.0,18739.0,,,89566.0,,,,4365.0,,4765965.0,,12570.0,,,5397701.0,1627614.0,,,,15703.0,1.0,45664.0,159073.0,,910982.0,,,66444.0,54829.0,,8641.0,,9446.0,,8154.0,4836.0,,,,20.0,6824.0,147304.0,10189477.0,714.0,,,8135.0,219290.0,1088.0,,,,,,,,,,711.0,,,,,,,,59376.0,,,70806.0,,,,,3491716.0,3950.0,,14146.0,406258.0,,,,17237.0,5118.0,,,279330.0,612068.0,,,,4063.0,55996.0,695247.0,,,,,,,,,166109.0,,26290.0,,,,,3513.0,8369.0,,,225023.0,3061355.0,546445.0,,59103.0,58526.0,,2038.0,,29506.0,,197128.0,,,734804.0,,,,,11235.0,33277.0,312875.0,,,,,122298.0,47154.0,223501.0,997802.0,8546436.0,21330.0,223676.0,,,,1099888.0,,23649182.0,,,27045.0
645,,1963087.0,5891.0,,,,,,252833.0,,205.0,13185852.0,330622.0,24271.0,,,9018.0,560805.0,1288.0,,46276.0,,,,,17192.0,,,,1763479.0,,,7709.0,,,844.0,,85328.0,,,,,155082.0,1181000.0,309660.0,,,,,,8017.0,235965.0,,,9970.0,,7586.0,,,29039.0,42351.0,,55336.0,,,1909.0,,27924.0,3002887.0,842428.0,,,,19738.0,156516.0,,,,,211423.0,,111.0,16956.0,,,86442.0,,,,3633.0,,5024943.0,,13950.0,,,3646908.0,1227947.0,,,,15948.0,,44796.0,160415.0,7585.0,933807.0,,,29206.0,120817.0,,10742.0,,11502.0,,7442.0,35919.0,,,,123.0,7891.0,593399.0,9791026.0,845.0,,,8221.0,204999.0,,,,,,,765791.0,,5514.0,,546.0,,,,,,,,57158.0,,,82956.0,,,,,2274645.0,,,16255.0,413578.0,,,,25034.0,11463.0,,,269079.0,534697.0,,,,4695.0,62907.0,1695770.0,,,,852.0,,,,,185539.0,,23753.0,,,,,4428.0,12900.0,,,,2838052.0,746567.0,,53607.0,100488.0,,2191.0,,27141.0,,323146.0,,,730805.0,,,,,9038.0,30239.0,283112.0,,,,,127685.0,44318.0,239314.0,973400.0,8268733.0,22552.0,232710.0,,,,,,23678101.0,,,28053.0
646,,4598797.0,5608.0,,,,,,273323.0,,143.0,18397467.0,330414.0,32613.0,,,5741.0,,1289.0,,39699.0,,,,,19508.0,,,,1695818.0,,,7203.0,,,62602.0,,99551.0,,,,,144961.0,1263000.0,285625.0,,,,,,,314901.0,,,14074.0,,,,,26297.0,8328.0,,,,,2203.0,,20407.0,1545325.0,860096.0,,,,37652.0,216964.0,,,,,182596.0,,146.0,20292.0,,,94919.0,,,,2813.0,,4574969.0,,15367.0,,,8045908.0,2800615.0,,,,9579.0,,24809.0,172532.0,7335.0,,,2444.0,87538.0,,,12013.0,,10447.0,,10603.0,13996.0,,,,27.0,8426.0,157734.0,18381741.0,1363.0,,,6762.0,184361.0,,,,,,,801652.0,,4204.0,,,2333.0,,,,,,,43941.0,,,86337.0,,,,,2693188.0,,,9831.0,416751.0,,,,17447.0,11082.0,,,208452.0,,,,,6131.0,67415.0,226767.0,,,,411.0,,,,,93037.0,,,,,,,7014.0,10042.0,,,,3274205.0,1143157.0,,,108573.0,,1724.0,,34001.0,,345874.0,,,911648.0,,,,,8619.0,37094.0,363453.0,,,,,148735.0,44389.0,234681.0,1107751.0,7811289.0,24944.0,,,,,,,30925733.0,,15720.0,28923.0
647,,1410678.0,5759.0,,,,,,159945.0,,1.0,14150768.0,235638.0,13515.0,39890.0,,6225.0,,1033.0,,28333.0,,,,,4323.0,,,,1007764.0,,,2335.0,,,160624.0,,58858.0,,,,,3744.0,1302000.0,250635.0,,,,,,,208823.0,528.0,,2968.0,,,,,17868.0,883.0,,,,,2026.0,,2480.0,1106604.0,507249.0,,,,38946.0,125064.0,,,,,40996.0,,15.0,21018.0,,,45014.0,,,,,,2030296.0,,69.0,,,7814151.0,2029644.0,,,,6720.0,,10123.0,148108.0,,,,31358.0,57398.0,,,12156.0,,3224.0,,7998.0,1534.0,,,,0.0,1187.0,56334.0,11833592.0,974.0,,,11168.0,151100.0,886.0,,1217.0,,,,608818.0,,2849.0,,,1923.0,,,,,,,90993.0,,,82247.0,,,,,1485831.0,,,257.0,317885.0,,,,,10460.0,,,373921.0,,,,,5992.0,52768.0,174230.0,,,,986.0,,,,,143765.0,,,,,,,1084.0,1772.0,,,,1802678.0,114607.0,,,148133.0,,741.0,,20424.0,,,,,1010072.0,,,,,10156.0,48890.0,187589.0,,,,,66053.0,44771.0,315681.0,522277.0,6354222.0,722.0,,,,,,,20274444.0,,6676.0,15812.0
648,,316892.0,,,,,,,160655.0,,185.0,25414449.0,165605.0,2247.0,33833.0,,8923.0,910415.0,790.0,,1143.0,,,,,2628.0,,,,625569.0,,,1219.0,,,189734.0,,47941.0,,,,,396.0,1117000.0,121977.0,,,,,,616.0,106623.0,53.0,,1750.0,,,,,8649.0,763.0,,,,,1202.0,,5075.0,1228025.0,468852.0,,,,5100.0,14347.0,,,,12092.0,17198.0,,,1127.0,,,31948.0,,,,,,4041927.0,,18559.0,,,8105914.0,1429314.0,,,,8050.0,5.0,29843.0,85138.0,,,,,38193.0,,,14905.0,,6893.0,,3436.0,5566.0,,,,0.0,460.0,233926.0,20989485.0,6.0,,,4621.0,136764.0,859.0,,1039.0,,,,423652.0,,3295.0,,,705.0,,,,,,,78927.0,,,42366.0,,,,,1018835.0,,,108.0,207971.0,,,,,5279.0,,,239909.0,,,,,6334.0,35417.0,202225.0,,,,,,,,,279885.0,,,,,,,1466.0,254.0,,,,1154955.0,20685.0,,,118549.0,,2778.0,,3268.0,,,,,230852.0,,,,,5661.0,40832.0,135057.0,,,,,39060.0,25314.0,135033.0,304667.0,4075789.0,280.0,,,,,,,29341127.0,,,9206.0
649,,493782.0,,,,,,,135233.0,,,14466196.0,312260.0,13917.0,511.0,,8943.0,607923.0,1301.0,,20079.0,,,,,22145.0,,,,1015208.0,,,5165.0,,,301495.0,,25754.0,,,,,1497.0,1421000.0,307941.0,,,,,,4432.0,166570.0,,4419.0,9272.0,,5752.0,,,49311.0,42817.0,,47306.0,,,1616.0,7504.0,20287.0,1256040.0,719110.0,129.0,,,,140786.0,,,,7273.0,95784.0,,,17494.0,,,77944.0,,,,,,4398833.0,,15444.0,,,3768263.0,218303.0,,,,12711.0,,24343.0,182844.0,,1068915.0,,,25697.0,,,9805.0,,10836.0,,8903.0,2366.0,,,,0.0,6253.0,172459.0,9643642.0,83.0,,,2143.0,196264.0,988.0,,1968.0,,,,227123.0,,,,548.0,2485.0,,,,,,,127532.0,,,69718.0,,,,,1591962.0,,,10619.0,381978.0,,,,,6186.0,,,178691.0,393099.0,,,,,51548.0,179503.0,,,,,,,,,237099.0,,,,,,,3159.0,5597.0,,,,1710661.0,260033.0,,,43755.0,,,,25369.0,,,,,688481.0,,,,,2938.0,33572.0,306217.0,,,,,123230.0,,177340.0,826693.0,5685685.0,7129.0,,,,,949560.0,,19900619.0,,,13284.0
650,,343904.0,6634.0,,,,,,,,,17173444.0,336239.0,22079.0,39810.0,,7498.0,480836.0,1356.0,,35240.0,,,,,30514.0,,,,396266.0,,,7669.0,,,324159.0,,121185.0,,,,,214158.0,1415000.0,292695.0,,,,,,5747.0,248510.0,,2397.0,9646.0,,9714.0,,,55248.0,46559.0,,37140.0,,,1957.0,,19627.0,1678256.0,1095283.0,,,,,154574.0,,,,,179324.0,,664.0,16374.0,46.0,,81352.0,,,,,,5450219.0,,8512.0,,,6431534.0,1838899.0,,,,14764.0,,22200.0,189326.0,,1180399.0,,,67110.0,,,11307.0,,11366.0,,11591.0,6476.0,,,,74.0,5772.0,324692.0,12185268.0,1777.0,,,5280.0,216923.0,1173.0,,2080.0,,,,540197.0,,,,602.0,,,,,,,,69824.0,,,73470.0,,,,,1993733.0,,,11965.0,515987.0,,954000.0,,,,,,239477.0,409365.0,,,,,0.0,119385.0,,,,,,,,,199465.0,,,,,,,3368.0,6223.0,,,,1240502.0,707380.0,,,95525.0,,,,25854.0,,256500.0,,,805146.0,,,,,9011.0,35425.0,274468.0,,,,,152703.0,,227111.0,893993.0,4984679.0,11573.0,,,,,1101626.0,,22945826.0,,7945.0,17668.0
651,,2458079.0,6147.0,,,,,,,,201.0,14789609.0,318459.0,27245.0,,,7192.0,444078.0,1230.0,,43766.0,,,,,29944.0,,,,865371.0,,,5548.0,,,285711.0,,90228.0,,,,,225293.0,1423000.0,273573.0,,,,,,6144.0,230815.0,,,11179.0,,9837.0,,,61965.0,44181.0,,30384.0,,,1659.0,,12386.0,2121200.0,991340.0,,,,24337.0,175939.0,,,,,205645.0,,489.0,15148.0,65.0,,71289.0,,57128.0,,2626.0,,4803219.0,,216.0,,,4564718.0,2328841.0,,,,16045.0,15.0,19359.0,204904.0,5365.0,740956.0,,14033.0,70953.0,,,7952.0,,8877.0,,14001.0,46720.0,,,,21.0,6001.0,77602.0,12019802.0,1083.0,,,,217515.0,854.0,,1948.0,,,,,,4170.0,,787.0,,,,,,,,2275.0,,,69382.0,,,,,1378075.0,,,12484.0,387841.0,,,,,,,,226708.0,460748.0,,8247.0,,4225.0,118645.0,365653.0,,,,495.0,,,,,167540.0,,,,,,,2489.0,5722.0,,,,1926669.0,469372.0,,60050.0,87739.0,,2250.0,,32781.0,,269374.0,,,962558.0,,,,,7240.0,38526.0,242206.0,,,,,164387.0,,530030.0,871409.0,6160850.0,19295.0,,,,,1126342.0,,23061473.0,,8535.0,15559.0
