,nu,Afghanistan,Albania,Algeria,Andorra,Angola,Anguilla,Antigua_and_Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,"Bonaire, Saint Eustatius and Saba",Bosnia_and_Herzegovina,Botswana,Brazil,British_Virgin_Islands,Brunei_Darussalam,Bulgaria,Burkina_Faso,Burundi,Cambodia,Cameroon,Canada,Cape_Verde,Cases_on_an_international_conveyance_Japan,Cayman_Islands,Central_African_Republic,Chad,Chile,China,Colombia,Comoros,Congo,Costa_Rica,Cote_dIvoire,Croatia,Cuba,Curaçao,Cyprus,Czechia,Democratic_Republic_of_the_Congo,Denmark,Djibouti,Dominica,Dominican_Republic,Ecuador,Egypt,El_Salvador,Equatorial_Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Falkland_Islands_(Malvinas),Faroe_Islands,Fiji,Finland,France,French_Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guam,Guatemala,Guernsey,Guinea,Guinea_Bissau,Guyana,Haiti,Holy_See,Honduras,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Isle_of_Man,Israel,Italy,Jamaica,Japan,Jersey,Jordan,Kazakhstan,Kenya,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall_Islands,Mauritania,Mauritius,Mexico,Moldova,Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nepal,Netherlands,New_Caledonia,New_Zealand,Nicaragua,Niger,Nigeria,North_Macedonia,Northern_Mariana_Islands,Norway,Oman,Pakistan,Palestine,Panama,Papua_New_Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Puerto_Rico,Qatar,Romania,Russia,Rwanda,Saint_Kitts_and_Nevis,Saint_Lucia,Saint_Vincent_and_the_Grenadines,San_Marino,Sao_Tome_and_Principe,Saudi_Arabia,Senegal,Serbia,Seychelles,Sierra_Leone,Singapore,Sint_Maarten,Slovakia,Slovenia,Solomon_Islands,Somalia,South_Africa,South_Korea,South_Sudan,Spain,Sri_Lanka,Sudan,Suriname,Sweden,Switzerland,Syria,Taiwan,Tajikistan,Thailand,Timor_Leste,Togo,Trinidad_and_Tobago,Tunisia,Turkey,Turks_and_Caicos_islands,Uganda,Ukraine,United_Arab_Emirates,United_Kingdom,United_Republic_of_Tanzania,United_States_Virgin_Islands,United_States_of_America,Uruguay,Uzbekistan,Vanuatu,Venezuela,Vietnam,Wallis_and_Futuna,Western_Sahara,Yemen,Zambia,Zimbabwe
220,221,0.1875,0.05263157894736842,0.2571428571428571,0.0,0.15384615384615385,,0.0,0.046553267681289166,0.12195121951219512,0.0,0.1864406779661017,0.004694835680751174,0.09302325581395349,0.0,0.42857142857142855,0.40298507462686567,0.0,0.2727272727272727,0.027522935779816515,0.0,0.0,0.0,,0.03664596273291926,0.0,0.12931034482758622,0.0,0.7980769230769231,0.0,0.0,0.049773755656108594,0.0,0.0,,0.0,0.034482758620689655,0.6666666666666666,,0.0,0.0,0.0,0.5564516129032258,0.2,0.7775,0.0,0.0,0.34615384615384615,0.5,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,,0.3333333333333333,0.02512562814070352,0.5405405405405406,0.5925925925925926,0.0,,0.0,0.3333333333333333,0.5357142857142857,,,0.0,0.0,0.009836065573770493,0.0,0.0,0.21428571428571427,0.0,0.020338983050847456,0.0,0.0,0.0,,,0.0,0.8032786885245902,0.0,0.3333333333333333,0.0,0.0,1.0,,0.296875,0.010362694300518135,0.0,0.7232558139534884,0.42103341079890144,0.3308900523560209,0.7978723404255319,0.25,0.0,0.07042253521126761,0.0030211480362537764,0.1111111111111111,0.1276595744680851,0.0,0.0,0.0,0.2857142857142857,0.13636363636363635,0.2,1.0,,0.0,0.0,0.0,0.0,0.34615384615384615,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.09090909090909091,0.0,,0.0,0.0,0.26352472618652506,0.3181818181818182,0.0,,0.07692307692307693,0.0,0.08571428571428572,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,,0.0,0.0,0.0,0.2857142857142857,0.17391304347826086,0.0,0.0,0.23809523809523808,0.051118210862619806,0.11363636363636363,0.5666666666666667,0.0,0.08108108108108109,0.05717916137229987,0.0694980694980695,0.019287833827893175,0.03296703296703297,0.3181818181818182,0.5,0.2347417840375587,0.20203735144312393,0.0,,0.0,,0.0,0.0,0.9047619047619048,0.4,0.07246376811594203,,0.0,0.0,0.5,0.04,0.009009009009009009,,0.0,1.0,0.125,0.0,0.0,0.0,0.02158273381294964,0.0,0.029411764705882353,0.014084507042253521,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.06912442396313365,0.0,0.07142857142857142,0.07432432432432433,0.3333333333333333,0.017266187050359712,0.0,0.0,0.39247531052195617,0.0,0.5,,0.35294117647058826,0.0,,0.0,0.375,0.03125,0.2777777777777778
221,222,0.10416666666666667,0.21052631578947367,0.3142857142857143,0.0,0.0,,0.0,0.047448522829006266,0.1951219512195122,0.0,0.2033898305084746,0.004694835680751174,0.11627906976744186,0.0,0.2857142857142857,0.47761194029850745,0.0,0.18181818181818182,0.009174311926605505,0.0,0.0,0.0,,0.0391304347826087,0.0,0.017241379310344827,0.0,0.6693786982248521,0.0,0.0,0.04524886877828054,0.0,0.0,,0.0,0.05172413793103448,1.0,,0.0,1.0,0.0,0.4274193548387097,0.0,0.725,0.0,0.0,0.19230769230769232,0.0,0.02666666666666667,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,,0.7692307692307693,0.04773869346733668,0.5675675675675675,0.0,0.0,,0.0,0.0,0.35714285714285715,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001694915254237288,0.0,0.0,0.008264462809917356,,,0.0,0.47540983606557374,0.0,0.0,0.5,0.0,1.0,,0.171875,0.0,0.0,0.6674418604651163,0.3800963792392278,0.1382198952879581,0.7872340425531915,0.0,0.0,0.18309859154929578,0.013091641490433032,0.0,0.02127659574468085,0.0,0.0,0.0,0.10204081632653061,0.5454545454545454,0.3,1.0,,0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.8571428571428571,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.23066710919349487,0.2727272727272727,0.0,,0.07692307692307693,0.0,0.1357142857142857,0.16666666666666666,0.0,0.0,0.1,0.025423728813559324,,0.0,0.0,0.0,0.2857142857142857,0.08695652173913043,0.0,0.0,0.16666666666666666,0.04472843450479233,0.13636363636363635,0.6,0.0,0.08108108108108109,0.04955527318932656,0.1583011583011583,0.019287833827893175,0.04395604395604396,0.4090909090909091,0.5,0.20187793427230047,0.21901528013582344,0.3333333333333333,,0.0,,0.0,0.0,0.8809523809523809,0.8,0.08695652173913043,,0.0,0.0,0.0,0.0,0.009009009009009009,,0.0,1.0,0.125,0.0,0.0,0.0,0.014388489208633094,0.0,0.014705882352941176,0.0,0.2,0.0,0.0,0.0,,0.3333333333333333,0.0,0.0,0.07373271889400922,0.0,0.0,0.060810810810810814,0.0,0.004316546762589928,0.0,0.0,0.335108428078983,0.0,0.4166666666666667,,0.0,0.0,,0.0,0.125,0.09375,0.0
222,223,0.0,0.3157894736842105,0.2571428571428571,0.0,0.46153846153846156,,0.0,0.031632348552670844,0.14634146341463414,0.0,0.288135593220339,0.0,0.046511627906976744,0.09090909090909091,0.14285714285714285,0.5074626865671642,0.0,0.18181818181818182,0.022935779816513763,0.0,0.0,0.0,,0.03291925465838509,0.0,0.05172413793103448,0.0,0.4230769230769231,0.0,0.0,0.00904977375565611,0.0,0.0,,1.0,0.04310344827586207,0.0,,0.0,0.0,0.0,0.532258064516129,1.0,0.755,0.0,0.0,0.1346153846153846,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5128205128205128,0.01507537688442211,0.4594594594594595,1.0,0.0,,0.0,0.6666666666666666,0.6071428571428571,,,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.001694915254237288,1.0,0.0,0.008264462809917356,,,0.0,0.22950819672131148,0.0,0.0,0.0,0.0,0.2,,0.296875,0.0,0.0,0.7806201550387597,0.3800963792392278,0.1706806282722513,0.8723404255319149,0.0,0.0,0.08450704225352113,0.002014098690835851,0.1111111111111111,0.14893617021276595,0.0,0.0,1.0,0.04081632653061224,0.5454545454545454,0.4,0.75,,0.0,0.0,0.0,0.0,0.19230769230769232,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,,0.0,0.0,0.09691337537338202,0.18181818181818182,0.0,,0.15384615384615385,0.0,0.12857142857142856,0.0,0.0,0.5,0.06666666666666667,0.0,,0.0,0.0,0.0,0.14285714285714285,0.08695652173913043,0.0,0.0,0.09523809523809523,0.04792332268370607,0.0,1.0,0.0,0.08108108108108109,0.057941550190597206,0.23552123552123552,0.010385756676557863,0.06593406593406594,0.22727272727272727,0.5,0.19248826291079812,0.1307300509337861,0.3333333333333333,,0.0,,0.0,0.0,0.8809523809523809,0.6,0.13043478260869565,,0.0,0.0,0.0,0.0,0.0,,0.0,0.6923076923076923,0.0,0.0,0.04497843499691929,0.0,0.0,0.0,0.058823529411764705,0.0,0.2,0.0,0.0,0.0,,0.0,0.0,0.0,0.06912442396313365,0.0,0.07142857142857142,0.09684684684684684,0.16666666666666666,0.007194244604316547,0.0,0.0,0.1608134191265618,0.0,0.5,,0.8823529411764706,0.75,,0.0,0.25,1.0,0.1111111111111111
223,224,0.0,0.05263157894736842,0.2857142857142857,0.0,0.38461538461538464,,0.0,0.023276633840644583,0.12195121951219512,0.0,0.3050847457627119,0.009389671361502348,0.046511627906976744,0.0,0.14285714285714285,0.582089552238806,0.0,0.18181818181818182,0.05045871559633028,0.0,0.0,0.0,,0.04472049689440994,0.0,0.19827586206896552,0.0,0.5199704142011834,0.0,0.0,0.05429864253393665,0.0,0.0,,0.0,0.05172413793103448,0.0,,0.0,0.0,0.0,0.5,1.0,0.78,0.0,0.0,0.17307692307692307,0.0,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,,0.48717948717948717,0.02512562814070352,0.7027027027027027,0.4117647058823529,0.0,,0.0,1.0,0.4642857142857143,,,0.0,0.2222222222222222,0.013114754098360656,0.0,0.0,0.0,0.0,0.006779661016949152,0.0,0.0,0.008264462809917356,,,0.0,0.18032786885245902,0.0,0.0,0.0,0.0,0.0,,0.171875,0.015544041450777202,0.0,0.6751937984496124,0.24558898982887153,0.19790575916230366,0.7659574468085106,0.0,0.0,0.18309859154929578,0.004028197381671702,0.0,0.0851063829787234,0.0,0.0,0.0,0.061224489795918366,0.6363636363636364,0.4,0.5,,0.0,0.16666666666666666,0.2,0.0,0.2692307692307692,0.0,0.0,0.16666666666666666,0.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.23398606040491204,0.22727272727272727,0.0,,0.3076923076923077,0.0,0.12857142857142856,0.0,0.0,0.0,0.13333333333333333,0.0,,0.0,0.0,0.0,0.23809523809523808,0.021739130434782608,0.0,0.0,0.19047619047619047,0.04792332268370607,0.1590909090909091,0.8620689655172413,0.0,0.1891891891891892,0.05184243964421855,0.0888030888030888,0.002967359050445104,0.03296703296703297,0.0,1.0,0.13615023474178403,0.22071307300509338,0.0,,0.0,,0.0,0.0,0.7619047619047619,0.8,0.07246376811594203,,1.0,0.0,0.0,0.0,0.0,,0.0,0.7447552447552448,0.0,0.0,0.0030807147258163892,0.0,0.02877697841726619,0.1111111111111111,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,,0.6666666666666666,0.0,0.0,0.06451612903225806,0.0,0.14285714285714285,0.06531531531531531,0.0,0.025899280575539568,0.0,0.0,0.16394822144584995,0.0,0.5,,0.0,0.0,,0.0,0.375,0.6,0.0
224,225,0.6666666666666666,0.2631578947368421,0.2857142857142857,0.0,0.23076923076923078,,0.0,0.04506117576842734,0.17073170731707318,0.0,0.3050847457627119,0.0,0.06976744186046512,0.0,0.2857142857142857,0.4925373134328358,0.0,0.2727272727272727,0.05963302752293578,0.0,0.0,0.0,,0.030434782608695653,0.0,0.1896551724137931,0.0,0.9423076923076923,0.0,0.0,0.05429864253393665,0.0,0.0,,0.75,0.034482758620689655,0.3333333333333333,,0.0,1.0,0.0,0.31451612903225806,0.75,0.8025,0.0,0.125,0.21153846153846154,0.0,0.02666666666666667,0.0,0.0,0.2,0.007722007722007722,0.047619047619047616,0.09090909090909091,0.0,,0.46153846153846156,0.04773869346733668,0.6486486486486487,0.4117647058823529,0.0,,0.0,0.6666666666666666,0.7142857142857143,,,0.0,0.0,0.011475409836065573,0.0,0.0,0.6428571428571429,0.0,0.010169491525423728,0.0,0.0,0.008264462809917356,,,0.0,0.18032786885245902,0.0,0.0,0.0,0.0,0.0,,0.140625,0.0,0.0,0.6465116279069767,0.34500749504522177,0.19267015706806281,0.7127659574468085,0.0625,0.0,0.1267605633802817,0.006042296072507553,0.0,0.14893617021276595,0.0,0.0,0.0,0.30612244897959184,0.5909090909090909,0.4,0.75,,0.0,0.2916666666666667,0.0,1.0,0.19230769230769232,0.0,0.0,0.08333333333333333,0.16666666666666666,1.0,0.0,0.5,0.0,0.0,,0.0,0.0,0.307334882177232,0.3181818181818182,0.0,,0.23076923076923078,0.0,0.12142857142857143,0.16666666666666666,0.0,0.0,0.13333333333333333,0.01694915254237288,,0.0,1.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.2857142857142857,0.054313099041533544,0.06818181818181818,0.5517241379310345,0.0,0.10810810810810811,0.05717916137229987,0.07335907335907337,0.017804154302670624,0.02197802197802198,0.36363636363636365,0.0,0.1643192488262911,0.11884550084889643,0.0,,0.0,,0.0,0.0,0.8095238095238095,0.4,0.08695652173913043,,0.0,0.0,0.0,0.0,0.0,,0.0,0.45454545454545453,0.0,0.0,0.0,0.0,0.017985611510791366,1.0,0.058823529411764705,0.004694835680751174,0.1,0.0,1.0,0.0,,0.3333333333333333,0.0,0.004608294930875576,0.06912442396313365,0.0,0.0,0.04279279279279279,0.0,0.01870503597122302,0.0,0.0,0.33730278970248473,0.0,0.5,,0.8823529411764706,1.0,,0.0,0.625,0.0,0.0
225,226,0.20833333333333334,0.15789473684210525,0.3142857142857143,0.16666666666666666,0.15384615384615385,,0.0,0.09042076991942703,0.07317073170731707,0.0,0.3559322033898305,0.004694835680751174,0.046511627906976744,0.0,0.14285714285714285,0.6268656716417911,0.0,0.2727272727272727,0.05045871559633028,0.0,0.0,0.0,,0.040993788819875775,0.0,0.05172413793103448,0.0,0.8690828402366864,0.0,0.0,0.049773755656108594,0.0,0.0,,0.75,0.12931034482758622,0.0,,0.0,0.0,0.0,0.21774193548387097,1.0,0.905,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,,0.6410256410256411,0.0829145728643216,0.7027027027027027,0.0,0.0,,0.0,0.0,0.8214285714285714,,,0.0,0.0,0.013934426229508197,0.0,0.0,0.07142857142857142,0.0,0.006779661016949152,0.8888888888888888,0.0,0.01652892561983471,,,0.0,0.5573770491803278,0.0,0.0,0.0,0.0,0.8,,0.28125,0.0,0.0,0.7302325581395349,0.4619704423585751,0.1968586387434555,0.6063829787234043,0.0625,0.0,0.23943661971830985,0.010070493454179255,0.0,0.0851063829787234,0.0,0.0,0.0,0.3673469387755102,0.5,0.3,0.0,,0.0,0.08333333333333333,0.0,1.0,0.2692307692307692,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.5,0.0,0.0,,0.0,0.0,0.24460670428144707,0.2727272727272727,0.0,,0.15384615384615385,0.0,0.16428571428571428,0.3333333333333333,0.0,0.5,0.26666666666666666,0.01694915254237288,,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.14285714285714285,0.03194888178913738,0.022727272727272728,0.7931034482758621,0.0,0.1891891891891892,0.053875476493011436,0.3552123552123552,0.013353115727002967,0.03296703296703297,0.36363636363636365,0.6666666666666666,0.20187793427230047,0.21901528013582344,0.3333333333333333,,0.0,,0.0,0.0,0.8571428571428571,0.8,0.08695652173913043,,0.0,0.0,0.0,0.0,0.02702702702702703,,0.0,0.9055944055944056,0.0,0.0,0.016019716574245224,0.0,0.02158273381294964,0.0,0.04411764705882353,0.004694835680751174,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.08294930875576037,0.0,0.0,0.04954954954954955,0.0,0.02877697841726619,0.0,0.0,0.4670836057210142,0.0,0.4166666666666667,,0.5294117647058824,0.3333333333333333,,0.0,0.625,0.5,1.0
226,227,0.1875,0.2631578947368421,0.22857142857142856,0.0,0.0,,0.0,0.0471501044464339,0.07317073170731707,0.3333333333333333,0.15254237288135594,0.004694835680751174,0.06976744186046512,0.0,0.14285714285714285,0.6567164179104478,0.0,0.36363636363636365,0.05504587155963303,0.0,0.0,0.0,,0.0,0.0,0.04310344827586207,0.3333333333333333,0.9334319526627219,0.0,0.0,0.00904977375565611,0.0,0.0,,0.0,0.07758620689655173,0.0,,0.0,0.0,0.0,0.7580645161290323,1.0,0.77,0.0,0.0,0.17307692307692307,0.0,0.013333333333333334,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,,0.5641025641025641,0.06532663316582915,0.5945945945945946,0.4117647058823529,0.0,,0.0,0.6666666666666666,0.5714285714285714,,,0.0,0.0,0.013934426229508197,0.0,0.0,0.7142857142857143,0.0,0.023728813559322035,0.0,0.0,0.04132231404958678,,,0.0,0.47540983606557374,0.0,0.0,1.0,0.0,1.0,,0.140625,0.010362694300518135,0.0,0.7806201550387597,0.3800963792392278,0.18219895287958116,0.5638297872340425,0.0,0.0,0.16901408450704225,0.006042296072507553,0.0,0.2127659574468085,0.0,0.0,0.0,0.08163265306122448,0.36363636363636365,0.0,0.375,,0.0,0.125,0.0,0.0,0.11538461538461539,0.0,0.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,,0.0,0.0,0.20809824095585794,0.6818181818181818,0.0,,0.0,0.0,0.2,0.0,0.0,0.8333333333333334,0.13333333333333333,0.03389830508474576,,0.0,0.0,0.0,0.47619047619047616,0.043478260869565216,0.0,0.058823529411764705,0.2857142857142857,0.04472843450479233,0.022727272727272728,0.6551724137931034,0.0,0.10810810810810811,1.0,0.08494208494208494,0.020771513353115726,0.06593406593406594,0.5,0.0,0.24882629107981222,0.21052631578947367,0.0,,0.0,,0.0,0.0,0.8095238095238095,0.4,0.043478260869565216,,0.0,0.0,0.0,0.0,0.009009009009009009,,0.0,0.9090909090909091,0.0,0.0,0.0073937153419593345,0.0,0.0,0.125,0.07352941176470588,0.004694835680751174,0.2,0.0,0.0,0.0,,0.0,0.0,0.004608294930875576,0.0967741935483871,0.0,0.14285714285714285,0.04279279279279279,0.16666666666666666,0.025899280575539568,0.0,0.0,0.33949715132598646,0.0,0.4166666666666667,,0.7058823529411765,1.0,,0.0,0.0,0.0,0.46153846153846156
227,228,0.0,0.3157894736842105,0.2857142857142857,0.0,0.23076923076923078,,0.0,0.054312145628170695,0.12195121951219512,0.0,0.23728813559322035,0.0,0.09302325581395349,0.18181818181818182,0.14285714285714285,0.5074626865671642,0.0,0.36363636363636365,0.05504587155963303,0.0625,0.0,0.0,,0.03540372670807453,0.0,0.05172413793103448,0.0,0.7840236686390533,0.0,0.0,0.03619909502262444,0.0,0.0,,0.0,0.04310344827586207,0.0,,0.0,0.0,0.0,0.33064516129032256,0.3333333333333333,0.8675,0.0,0.0,0.17307692307692307,0.5,0.02666666666666667,0.0,0.0,0.0,0.011583011583011582,0.19047619047619047,0.0,0.0,,0.41025641025641024,0.05025125628140704,0.4594594594594595,0.6470588235294118,0.0,,0.0,1.0,0.4642857142857143,,,0.0,0.0,0.014754098360655738,0.0,0.0,0.5,0.0,0.010169491525423728,0.8888888888888888,0.0,0.01652892561983471,,,0.0,0.7377049180327869,0.0,0.0,0.0,0.0,0.8,,0.09375,0.0,0.0,0.772093023255814,0.3099186108512158,0.1769633507853403,0.723404255319149,0.0,0.0,0.19718309859154928,0.0030211480362537764,0.0,0.2765957446808511,0.0,0.0,0.31756756756756754,0.10204081632653061,0.36363636363636365,0.5,0.5,,0.0,0.08333333333333333,0.2,0.0,0.15384615384615385,0.0,0.0,0.0,0.3333333333333333,0.75,0.0,0.5,0.0,0.0,,0.0,0.0,0.20411549950215732,0.2727272727272727,0.0,,0.0,0.0,0.19285714285714287,0.0,0.0,0.6666666666666666,0.13333333333333333,0.01694915254237288,,0.0,0.0,0.0,0.3333333333333333,0.06521739130434782,0.0,0.23529411764705882,0.14285714285714285,0.02875399361022364,0.022727272727272728,0.41379310344827586,0.0,0.2972972972972973,0.7323943661971831,0.06177606177606178,0.020771513353115726,0.02197802197802198,0.22727272727272727,0.0,0.20657276995305165,0.1935483870967742,0.0,,0.0,,0.0,0.0,0.8333333333333334,1.0,0.057971014492753624,,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0035971223021582736,0.125,0.014705882352941176,0.0,0.3,0.0,0.0,0.0,,0.0,0.0,0.0,0.10138248847926268,0.0,0.07142857142857142,0.0,0.16666666666666666,0.015827338129496403,0.0,0.0,0.4188076500039767,0.3333333333333333,0.4166666666666667,,0.4117647058823529,0.0,,0.0,0.0,1.0,0.0
228,229,0.14583333333333334,0.3157894736842105,0.2571428571428571,0.0,0.23076923076923078,,0.0,0.0408833184124142,0.07317073170731707,0.0,0.06779661016949153,0.014084507042253521,0.046511627906976744,0.0,0.2857142857142857,0.5074626865671642,0.0,0.36363636363636365,0.04128440366972477,0.0,0.5,0.0,,0.07391304347826087,0.0,0.04310344827586207,0.0,0.5244082840236687,0.0,0.0,0.013574660633484163,0.0,0.0,,0.0,0.034482758620689655,0.3333333333333333,,0.0,0.0,0.0,0.4435483870967742,0.6666666666666666,0.795,0.0,0.0,0.19230769230769232,1.0,0.02666666666666667,0.0,0.0,0.0,0.003861003861003861,0.047619047619047616,0.0,0.0,,0.7435897435897436,0.08793969849246232,0.4594594594594595,1.0,0.0,,0.0,0.3333333333333333,0.6071428571428571,,,0.0,0.0,0.002459016393442623,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.024793388429752067,,,0.0,0.22950819672131148,0.0,0.0,0.0,0.0,0.0,,0.296875,0.0,0.0,0.7317829457364341,0.29237416875421285,0.16858638743455498,0.8085106382978723,0.0,0.0,0.1267605633802817,0.15911379657603222,0.0,0.06382978723404255,0.0,0.0,0.033783783783783786,0.14285714285714285,0.4090909090909091,0.4,0.5,,0.0,0.125,0.0,0.0,0.23076923076923078,0.0,0.0,0.08333333333333333,0.3333333333333333,0.25,0.0,0.0,0.0,0.0,,0.0,0.0,0.2107534019249917,0.5,0.0,,0.15384615384615385,0.0,0.15,0.0,0.0,0.6666666666666666,0.1,0.01694915254237288,,0.0,0.0,0.0,0.047619047619047616,0.08695652173913043,0.0,0.0,0.11904761904761904,0.019169329073482427,0.06818181818181818,0.41379310344827586,0.0,0.5135135135135135,0.7711267605633803,0.61003861003861,0.016320474777448073,0.03296703296703297,0.8181818181818182,0.6666666666666666,0.2347417840375587,0.20203735144312393,0.0,,0.0,,0.0,0.0,0.7380952380952381,0.5,0.07246376811594203,,0.0,0.0,0.0,0.0,0.0,,0.0,0.42907801418439717,0.0,0.0,0.0,0.0,0.017985611510791366,0.125,0.014705882352941176,0.0,0.2,0.0,1.0,0.0,,0.3333333333333333,0.2857142857142857,0.004608294930875576,0.0967741935483871,0.0,0.07142857142857142,0.07432432432432433,0.3333333333333333,0.004316546762589928,0.0,0.0,0.3244501001934033,0.0,0.4166666666666667,,0.5882352941176471,0.3333333333333333,,0.0,0.125,0.4444444444444444,0.15384615384615385
229,230,0.10416666666666667,0.15789473684210525,0.2857142857142857,0.0,0.0,,0.0,0.027454491196657715,0.024390243902439025,0.0,0.288135593220339,0.0,0.0,0.09090909090909091,0.0,0.47761194029850745,0.0,0.2727272727272727,0.03211009174311927,0.0,0.0,0.0,,0.027950310559006212,0.0,0.0,0.0,0.45857988165680474,0.0,0.0,0.013574660633484163,0.5,0.0,,0.0,0.017241379310344827,0.3333333333333333,,0.0,0.0,0.0,0.4596774193548387,0.0,0.7175,0.0,1.0,0.057692307692307696,1.0,0.013333333333333334,0.0,0.0,0.0,0.007722007722007722,0.0,0.0,0.0,,0.38461538461538464,0.01256281407035176,0.5135135135135135,0.4,0.0,,0.0,0.3333333333333333,0.6785714285714286,,,0.0,0.0,0.000819672131147541,0.0,0.0,0.6428571428571429,0.0,0.001694915254237288,0.0,0.0,0.01652892561983471,,,0.0,0.39344262295081966,0.0,0.3333333333333333,0.0,0.25,0.0,,0.125,0.0051813471502590676,0.0,0.7294573643410853,0.4619704423585751,0.15392670157068064,0.7978723404255319,0.0,0.0,0.15492957746478872,0.004028197381671702,0.0,0.2127659574468085,0.0,0.0,0.013513513513513514,0.04081632653061224,0.5,0.3,0.125,,0.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.07102555592432791,0.045454545454545456,0.0,,0.15384615384615385,0.0,0.18571428571428572,0.0,0.0,0.0,0.06666666666666667,0.025423728813559324,,0.0,0.0,0.0,0.047619047619047616,0.10869565217391304,0.0,0.0,0.23809523809523808,0.022364217252396165,0.045454545454545456,0.7241379310344828,0.0,0.2972972972972973,0.7253521126760564,0.25096525096525096,0.011869436201780416,0.03296703296703297,0.2727272727272727,0.3333333333333333,0.17370892018779344,0.11544991511035653,0.0,,0.0,,0.0,0.0,0.9285714285714286,0.5,0.057971014492753624,,0.0,0.0,0.0,0.0,0.0,,0.0,0.574468085106383,0.0,0.0,0.017868145409735057,0.0,0.017985611510791366,0.625,0.0,0.004694835680751174,0.4,0.0,0.0,0.0,,0.0,0.14285714285714285,0.0,0.08755760368663594,0.0,0.0,0.10135135135135136,0.5,0.007194244604316547,0.0,0.0,0.1789952725784331,0.0,0.0,,0.29411764705882354,0.6666666666666666,,0.0,0.125,0.0,0.15384615384615385
